cluster,avg_spam,x,y,urls,non_alphanumeric_punctuation_coefficient,email_in_name,contains_sexual_word,capital_coefficient,email_length,whitespace_coefficient,contains_currency
0,1.0,-0.0054490635417207,-0.4833754939692517,0.0,0.009477564522299356,0.33060325917468775,0.0,0.49514674876745135,0.0002110881521505445,0.0018098985346630806,1.0
0,0.0,-0.038615706506292036,-0.4959433326017087,0.0,0.008831580495849633,0.5,0.0,0.5911417913838175,0.0007764642119042571,0.0016081901936827213,1.0
0,0.9270833333333334,-0.05018502105326683,-0.4962336425819968,0.0,0.009077711640290347,0.5827450327450326,0.0,0.1358122935438956,0.00046722230708268653,0.0015351871290414417,1.0
0,0.9431818181818182,-0.06537923332610568,-0.501223979158908,0.0,0.009306797145789194,0.6680949175601583,0.0,0.09286655982581736,0.0005333571180093402,0.0016593282673636126,1.0
0,0.6,-0.10786555611239879,-0.5164242012206108,0.0,0.009352215372568912,0.8975814925814926,0.0,0.10407388384934335,0.0005976659446996255,0.0017415370686324333,1.0
0,0.9622641509433962,-0.011136246688339457,-0.48286558831062,0.0,0.009057481888822098,0.3602812282057564,0.0,0.18816382876552012,0.0002521206564019476,0.0015546967442155244,1.0
0,0.07115384615384615,-0.12581714347509965,-0.5228303553408262,0.0,0.009167995071097916,1.0,0.0,0.11515033121359602,0.0006244364183487411,0.0016380276926925943,1.0
0,0.875,-0.03447185261142616,-0.4898630900124461,0.0,0.00915598867309077,0.5,0.0,0.038548750249936294,0.0007467589242330465,0.0015202534722766905,1.0
0,1.0,-0.02464996315207474,-0.4890543360574153,0.0,0.0088958021023026,0.43086820586820584,0.0,0.3556947801629197,9.127399104133306e-05,0.0015954438583148083,1.0
0,1.0,0.010284096992467684,-0.47627035147606883,0.0,0.008936524166376804,0.24334816418149746,0.0,0.30592516791044577,6.238334401704909e-05,0.0014665950581567084,1.0
1,0.2727272727272727,-0.612216774477275,-0.15763096489938996,0.0,0.009282548936186946,0.5,0.0,0.10552395250749215,0.00036207540525630275,0.0017055860705095548,0.0
1,0.046511627906976744,-0.7029940098112593,-0.18976503193883587,0.0,0.009285167965103048,1.0,0.0,0.10759968167805077,0.00025708327826505885,0.0018240170448828462,0.0
1,0.9565217391304348,-0.5434416369420743,-0.13251477071063064,0.0,0.009097280244076996,0.125,0.0,0.014865778003167629,0.00024972826193384555,0.0015324912981515306,0.0
1,0.5245901639344263,-0.6621980359146404,-0.1748220914457042,0.0,0.008770774342228218,0.7776376628835645,0.0,0.04650005444072174,0.0002716092330188089,0.0013234110505356263,0.0
1,0.15384615384615385,-0.6157682487511817,-0.16197091529950683,0.0,0.008740313085390253,0.5119597069597069,0.0,0.4879207300581173,0.0003458753129167605,0.0015334604458217842,0.0
1,0.9042553191489362,-0.5813839054533013,-0.14607815139207928,0.0,0.009210184483084558,0.33333333333333326,0.0,0.028234634258118656,0.0003857472033327303,0.001483198679307563,0.0
1,0.11428571428571428,-0.70542343408006,-0.19332944718354395,0.0,0.009492177410005858,1.0,0.0,0.4406322129070614,0.00019294479162642702,0.0022739595887996283,0.0
1,1.0,-0.5414813507214384,-0.1346617311230012,0.0,0.008307939141965,0.0861116661116661,0.0,0.3701602004094515,0.00012116120491458937,0.001473742298235639,0.0
